date,flight,route,status,verdict,category,csv_airline,csv_class,gmail_status,gmail_cabin,gmail_cost,booking_pnr,email_subject,email_from,email_sent,notes
2024-04-01,UA889,PEK-SFO,MATCHED,KEEP,,United,Economy,scheduled,economy,,PV806S,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18e943af1e315379"",""Boarding pass for PV806S"")",unitedairlines@united.com,2024-03-31,
2024-04-04,UA1367,SFO-IAH,GMAIL_ONLY,DELETE,DUPLICATE,,,scheduled,economy,401.8 USD,N37DLW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d52e4a97416721"",""eTicket Itinerary and Receipt for Confirmation N37DLW"")",Receipts@united.com,2024-01-28,"Duplicate/superseded: you flew UA1982 SFO-IAH on 2024-04-04 (in CSV, 0d away). This booking version not flown — DELETE."
2024-04-04,UA1982,SFO-IAH,MATCHED,KEEP,,United,Economy,scheduled,economy,401.8 USD,N37DLW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d52e4a97416721"",""eTicket Itinerary and Receipt for Confirmation N37DLW"")",Receipts@united.com,2024-01-28,
2024-04-04,UA854,IAH-LIM,MATCHED,KEEP,,United,Economy,scheduled,economy,401.8 USD,N37DLW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d52e4a97416721"",""eTicket Itinerary and Receipt for Confirmation N37DLW"")",Receipts@united.com,2024-01-28,
2024-04-07,LA2019,LIM-CUZ,MATCHED,KEEP,,LATAM,Economy,scheduled,,98.1 USD,D7RVHW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18db30294f435dcf"",""Itinerary Confirmation"")",jetsmart@mg.jetsmart.com,2024-02-16,
2024-04-10,LA2610,CUZ-LIM,MATCHED,KEEP,,LATAM,Economy,scheduled,,,LA5444546PPFA,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ea61d73273e736"",""Vuelo a Lima a la vista..."")",info@info.latam.com,2024-04-03,
2024-04-10,UA887,LIM-EWR,MATCHED,KEEP,,United,Economy,scheduled,economy,54.35 USD,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d56cea9754b1be"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-29,
2024-04-11,UA855,LIM-IAH,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,54.35 USD,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d52dae16e5a05e"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-28,LY3PZM schedule-change version of Peru return; flew LIM-EWR-LHR (UA887/UA110) Apr 10-11 instead. | LY3PZM LIM-IAH-LHR Apr 11 — superseded (schedule change)
2024-04-11,UA880,IAH-LHR,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,54.35 USD,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d52dae16e5a05e"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-28,LY3PZM (IAH-LHR) superseded; flew EWR-LHR (UA110) Apr 11. | LY3PZM LIM-IAH-LHR Apr 11 — superseded (schedule change)
2024-04-11,UA110,EWR-LHR,MATCHED,KEEP,,United,Economy,scheduled,economy,54.35 USD,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d56cea9754b1be"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-29,
2024-04-12,UA855,LIM-IAH,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,54.35 USD + 40000 united_mileageplus,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d4dad677fa0cd7"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-27,LY3PZM dup schedule-change version; flew via EWR. Not flown. | LY3PZM LIM-IAH-DEN-LHR Apr 12 — dup of Apr 11 (same PNR)
2024-04-12,UA1256,IAH-DEN,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,54.35 USD + 40000 united_mileageplus,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d4dad677fa0cd7"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-27,LY3PZM (IAH-DEN) superseded version; not flown. | LY3PZM LIM-IAH-DEN-LHR Apr 12 — dup of Apr 11 (same PNR)
2024-04-12,UA27,DEN-LHR,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,54.35 USD + 40000 united_mileageplus,LY3PZM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d4dad677fa0cd7"",""eTicket Itinerary and Receipt for Confirmation LY3PZM"")",Receipts@united.com,2024-01-27,LY3PZM (DEN-LHR) superseded; flew EWR-LHR (UA110) instead. | LY3PZM LIM-IAH-DEN-LHR Apr 12 — dup of Apr 11 (same PNR)
2024-04-21,CA856,LHR-PEK,GMAIL_ONLY,DELETE,DUPLICATE,,,scheduled,economy,3228.0 CNY,240203115248838899,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d6d1fa79531b0a"",""出票成功确认"")",appcustomerservice@airchina.com,2024-02-03,"Duplicate/superseded: you flew CA856 LHR-PEK on 2024-04-23 (in CSV, 2d away). This booking version not flown — DELETE."
2024-04-23,CA856,LHR-PEK,MATCHED,KEEP,,Air China,Economy,scheduled,economy,3085.0 CNY,240415031921787838,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ede11f9a06e401"",""出票成功确认"")",appcustomerservice@airchina.com,2024-04-15,
2024-05-03,CA925,PEK-NRT,MATCHED,KEEP,,Air China,Economy,scheduled,economy,1680.0 CNY,PX7HWC,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18f1a9deeef91802"",""行程确认单（附件：英文出行单）"")",ia_rsv@trip.com,2024-04-26,
2024-05-03,NH8,NRT-SFO,MATCHED,KEEP,,ANA,Lie-flat Business,scheduled,lie_flat_business,285.2 USD + 45000 virgin_flying_club,E9POIP,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18f159507828d532"",""Virgin Atlantic Airways e-Ticket E9POIP"")",virginatlantic@service.virginatlantic.com,2024-04-25,
2024-05-10,VS20,SFO-LHR,MATCHED,KEEP,,Virgin Atlantic,Economy,scheduled,economy,152.8 USD + 15000 virgin_flying_club,CPWH3V,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18f1aa97413cb634"",""Virgin Atlantic Airways e-Ticket CPWH3V"")",virginatlantic@service.virginatlantic.com,2024-04-26,
2024-05-14,CA856,LHR-PEK,MATCHED,KEEP,,Air China,Economy,scheduled,economy,3071.0 CNY,240426213601877939,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18f1aa7884b86b42"",""出票成功确认"")",appcustomerservice@airchina.com,2024-04-26,
2024-06-24,OM224,PEK-UBN,MATCHED,KEEP,,MIAT,Economy,scheduled,economy,1385.0 CNY,5FONGD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d6d953c58cbc92"",""行程确认单（附件：英文出行单）"")",ia_rsv@trip.com,2024-02-03,
2024-06-27,OM223,UBN-PEK,MATCHED,KEEP,,MIAT,Economy,scheduled,economy,1030.0 CNY,5FO35H,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d6d6ea2a1a6345"",""行程确认单（附件：英文出行单）"")",ia_rsv@trip.com,2024-02-03,
2024-06-28,CA925,PEK-NRT,MATCHED,KEEP,,Air China,Economy,scheduled,economy,1870.0 CNY,240203120614839831,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d6d28edd66f9a5"",""出票成功确认"")",appcustomerservice@airchina.com,2024-02-03,
2024-06-28,ZG2,NRT-HNL,MATCHED,KEEP,,ZIPAIR,Economy,scheduled,,,2PV8NF,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d6d44084df48e9"",""ZIPAIR - Booking Itinerary #2PV8NF"")",no-reply@zipair.net,2024-02-03,
2024-07-01,HA343,HNL-LIH,MATCHED,KEEP,,Hawaiian,Economy,scheduled,,25.0 USD,5TLQHQ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1906bcec33102c46"",""Reservation Confirmation 5TLQHQ"")",noreply@notify.hawaiianairlines.com,2024-07-01,
2024-07-03,UA1746,LIH-SFO,MATCHED,KEEP,,United,Economy,cancelled,economy,,DF3999,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18df8475ea101326"",""Your United reservation for San Francisco, CA, US (SFO) is processing"")",unitedairlines@united.com,2024-03-01,
2024-07-04,LA2037,LIM-CUZ,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,76.19 USD,EZEBBT,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18eb927d2c9849e0"",""You purchased your trip to Cusco"")",info@info.latam.com,2024-04-07,Not in CSV; you flew the CSV version (CSV is source of truth). Rebooked/superseded — not flown.
2024-07-11,WS1523,SFO-YYC,MATCHED,KEEP,,Westjet,Economy,scheduled,economy,106.48 USD,SVSZFG,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18de0b98d0d79b68"",""Your itinerary and receipt - July 11 CALGARY INTL AB, CANADA for MR ALEXANDER GUO"")",noreply@itinerary.westjet.com,2024-02-25,
2024-07-14,WS1508,YYC-SFO,MATCHED,KEEP,,Westjet,Economy,scheduled,economy,96.31 CAD,AUQWVK,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18de0ba9a88408e8"",""Your itinerary and receipt - July 14 SAN FRANCISCO, CA for MR ALEXANDER GUO"")",noreply@itinerary.westjet.com,2024-02-25,
2024-07-18,F92486,SFO-LAS,MATCHED,KEEP,,Frontier,Economy,scheduled,,51.98 USD,HK552B,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18e6f9821f27bd29"",""Your Flight Confirmation Code HK552B"")",flights@emails.flyfrontier.com,2024-03-24,
2024-07-21,UA574,LAS-SFO,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,5.6 USD,DFDJE7,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18e6f9149beeae06"",""eTicket Itinerary and Receipt for Confirmation DFDJE7"")",Receipts@united.com,2024-03-24,Not in CSV; you flew the CSV version (CSV is source of truth). Rebooked/superseded — not flown.
2024-07-21,UA2449,LAS-DEN,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,5.6 USD + 40000 united_mileageplus,DFDJE7,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18df834b9cf45339"",""eTicket Itinerary and Receipt for Confirmation DFDJE7"")",Receipts@united.com,2024-02-29,Not in CSV; you flew the CSV version (CSV is source of truth). Rebooked/superseded — not flown.
2024-07-21,UA930,SFO-LHR,MATCHED,KEEP,,United,Economy,scheduled,economy,5.6 USD,DFDJE7,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18e6f9149beeae06"",""eTicket Itinerary and Receipt for Confirmation DFDJE7"")",Receipts@united.com,2024-03-24,
2024-07-22,UA262,DEN-LHR,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,5.6 USD + 40000 united_mileageplus,DFDJE7,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18df834b9cf45339"",""eTicket Itinerary and Receipt for Confirmation DFDJE7"")",Receipts@united.com,2024-02-29,Not in CSV; you flew the CSV version (CSV is source of truth). Rebooked/superseded — not flown.
2024-08-22,EY12,LHR-AUH,MATCHED,KEEP,,Etihad,Economy,scheduled,economy,,TUM4NM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e0eddfd1f7d44"",""Your boarding pass for your flight on 12 September"")",noreply@etihad.com,2024-09-11,
2024-08-22,EY888,AUH-PKX,MATCHED,KEEP,,Etihad,Economy,scheduled,economy,,TUM4NM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e0eddfd1f7d44"",""Your boarding pass for your flight on 12 September"")",noreply@etihad.com,2024-09-11,
2024-09-05,CA1953,PEK-DYG,MATCHED,KEEP,,Air China,Economy,scheduled,economy,1060.0 CNY,240802000921445350,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1910eb93c2dd79e7"",""出票成功确认"")",appcustomerservice@airchina.com,2024-08-02,
2024-09-09,KN5822,HJJ-PKX,CSV_ONLY,KEEP,NO_EMAIL_FOUND,China United,Economy,,,,,,,,Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match).
2024-09-12,EY889,PKX-AUH,MATCHED,KEEP,,Etihad,Economy,scheduled,economy,,TUM4NM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e0eddfd1f7d44"",""Your boarding pass for your flight on 12 September"")",noreply@etihad.com,2024-09-11,
2024-09-13,EY11,AUH-LHR,MATCHED,KEEP,,Etihad,Economy,scheduled,economy,,TUM4NM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e0eddfd1f7d44"",""Your boarding pass for your flight on 12 September"")",noreply@etihad.com,2024-09-11,
2024-12-17,U28313,LGW-MXP,MATCHED,KEEP,,EasyJet,Economy,scheduled,,,K84KF4T,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1933a8b0590cc53b"",""Your booking K84KF4T: Alexander, online check-in is open for your trip to Milan"")",bookings@info.easyjet.com,2024-11-17,
2024-12-19,CA950,MXP-PEK,CSV_ONLY,KEEP,RECOVERED,Air China,Economy,,economy,109.8 USD,LifeMiles award,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191ebbec2c139023"",""You've redeemed lifemiles!"")",,,"Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | RECOVERED: 109.8 USD, economy, PNR LifeMiles award (per-person). LifeMiles award; $109.80 taxes/fees (miles count not shown)"
2024-12-19,CA848,LGW-PVG,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,,,PXHE0Q,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e567150e15b60"",""GUO/ALEXANDER 19DEC2024 LGW PVG"")",itinerary@amadeus.com,2024-09-12,"PXHE0Q LGW-PVG (Avianca-booked Sep 2024, w/ Emily Zhai); you flew LGW-MXP-PEK (U28313/CA950) per CSV. Rebooked-away."
2024-12-20,CA1508,SHA-PEK,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,,,PXHE0Q,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e567150e15b60"",""GUO/ALEXANDER 19DEC2024 LGW PVG"")",itinerary@amadeus.com,2024-09-12,PXHE0Q SHA-PEK leg; you flew via Milan (CA950 MXP-PEK). Not flown.
2024-12-30,A67778,PKX-CSX,CSV_ONLY,KEEP,NO_EMAIL_FOUND,Hunan,Economy,,,,,,,,Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match).
2025-01-03,HO1860,CAN-PVG,MATCHED,KEEP,,Juneyao,Economy,cancelled,economy,3737.0 CNY,34991315244,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191df41faa000b51"",""行程确认单（附件：英文出行单）"")",ia_rsv@trip.com,2024-09-11,
2025-01-04,HO1657,PVG-ATH,MATCHED,KEEP,,Juneyao,Economy,scheduled,economy,3737.0 CNY,34991315244,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191df41faa000b51"",""行程确认单（附件：英文出行单）"")",ia_rsv@trip.com,2024-09-11,
2025-01-07,VY8101,ATH-BCN,MATCHED,KEEP,,Vueling,Economy,scheduled,,171.26 EUR,UI9UMZ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e1de2cdac6813"",""Your booking confirmation UI9UMZ -  ATH-AGP 07 january"")",no-reply@comms.vueling.com,2024-09-11,
2025-01-07,VY2119,BCN-AGP,MATCHED,KEEP,,Vueling,Economy,scheduled,,171.26 EUR,UI9UMZ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e1de2cdac6813"",""Your booking confirmation UI9UMZ -  ATH-AGP 07 january"")",no-reply@comms.vueling.com,2024-09-11,
2025-01-11,BA421,AGP-LHR,MATCHED,KEEP,,British Airways,Economy,scheduled,economy,36.18 EUR,PAXIDB,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/191e1dc7e7900795"",""Your e-ticket receipt PAXIDB: 11 Jan 2025 17:20"")",BA.e-ticket@email.ba.com,2024-09-11,
2025-02-23,BA8456,AMS-LCY,MATCHED,KEEP,,British Airways,Economy,scheduled,economy,31.0 USD + 5250 ba_avios,PSC2UZ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/193a8a75449c553a"",""Your e-ticket receipt PSC2UZ: 23 Feb 2025 18:15"")",BA.e-ticket@email.ba.com,2024-12-08,
2025-03-20,W46902,LGW-NAP,MATCHED,KEEP,,Wizz,Economy,scheduled,economy,,WMHPVG,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/194f1a4458768fa4"",""Naples flight booking details"")",noreply@booking.com,2025-02-10,
2025-03-25,FR1833,NAP-STN,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,JN8LKS,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/194f19f4cb38b7fe"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2025-02-10,
2025-04-01,RK8853,STN-MLA,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,FRI9YG,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19553a120b71993a"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2025-03-01,
2025-04-04,RK4207,MLA-STN,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,TQB87J,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19553a3adeb84fc4"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2025-03-01,
2025-04-09,RK8528,STN-OZZ,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,PQRQSW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/193acd42b97c409a"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2024-12-09,
2025-04-15,FR961,AGA-TFS,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,ST3MRA,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1939ceeed4ca08bb"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2024-12-06,
2025-04-16,UA249,TFS-EWR,MATCHED,KEEP,,United,Economy,scheduled,economy,32.21 USD + 25000 united_mileageplus,NYCV24,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1939cf3a3dfbe35d"",""Your United Airlines booking confirmation – NYCV24"")",notifications@united.com,2024-12-06,
2025-04-21,AS33,JFK-SFO,MATCHED,KEEP,,Alaska,Economy,scheduled,economy,153.1 USD,KBAUVF,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/193b60959354ae7f"",""Your confirmation receipt: KBAUVF for your flight on 4/21/25."")",service@ifly.alaskaair.com,2024-12-11,
2025-04-23,UA1665,SFO-BOS,MATCHED,KEEP,,United,Economy,scheduled,economy,179.48 USD,IB4JK5,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/193b2de35da4936f"",""eTicket Itinerary and Receipt for Confirmation IB4JK5"")",Receipts@united.com,2024-12-10,
2025-04-27,VS158,BOS-LHR,MATCHED,KEEP,,Virgin Atlantic,Economy,scheduled,economy,144.2 USD + 12000 virgin_flying_club,FBE8N7,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/193962dc00957905"",""Virgin Atlantic Airways e-Ticket FBE8N7"")",virginatlantic@service.virginatlantic.com,2024-12-05,
2025-05-21,PC1170,STN-SAW,MATCHED,KEEP,,Pegasus,Economy,scheduled,economy,57.0 USD,40-650818951,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/194cde9b67971cef"",""Istanbul flight booking awaiting confirmation"")",noreply@booking.com,2025-02-03,
2025-05-21,PC318,SAW-TBS,MATCHED,KEEP,,Pegasus,Economy,scheduled,,,9M9ZG4,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/194cdefee8753c90"",""Online Ticket Reservation from Pegasus Airlines"")",pegasus@flypgs.com,2025-02-04,
2025-05-26,BA891,TBS-LHR,MATCHED,KEEP,,British Airways,Economy,scheduled,economy,93.86 EUR,TMYJ3N,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/194cde8870b348cf"",""Your e-ticket receipt TMYJ3N: 26 May 2025 07:30"")",BA.e-ticket@email.ba.com,2025-02-03,
2025-05-30,BA754,LHR-BSL,MATCHED,KEEP,,British Airways,Economy,scheduled,economy,52.32 GBP,XETPLO,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/196a21825c1aebb6"",""Your e-ticket receipt XETPLO: 30 May 2025 15:40"")",BA.e-ticket@email.ba.com,2025-05-05,
2025-06-03,U28484,BSL-LGW,CSV_ONLY,KEEP,NO_EMAIL_FOUND,EasyJet,Economy,,,,,,,,Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match).
2025-06-06,U24662,SEN-CDG,MATCHED,KEEP,,EasyJet,Economy,scheduled,,,K9GKKDW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1973bbb2e7a19c6e"",""Your booking K9GKKDW: Alexander, it's nearly time to fly to Paris"")",donotreply@marketing.easyjet.com,2025-06-04,
2025-06-09,U24661,CDG-SEN,MATCHED,KEEP,,EasyJet,Economy,scheduled,,,K9GKKDW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19749e40147bec12"",""Your booking K9GKKDW: Alexander, it's nearly time to fly to London"")",donotreply@marketing.easyjet.com,2025-06-07,
2025-11-07,FR6325,STN-VLC,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,Z4Q44U,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/199b65874acd0ea6"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2025-10-05,
2025-11-10,FR6324,VLC-STN,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,ZRDM3S,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/199b65ab513a6e9a"",""Itinerari de Viatge Ryanair"")",Itinerary@ryanair.com,2025-10-05,
2025-12-12,BA3654,LCY-MAD,GMAIL_ONLY,DELETE,DUPLICATE,,,scheduled,,114.57 GBP,9NYJFD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1992edeea67c3160"",""Iberia Billete - Ticket - GUO/ALEXANDER"")",ETServer@iberia.es,2025-09-09,"Iberia-issued codeshare of flown BA3270 LCY-MAD (CSV, same day). Duplicate."
2025-12-12,BA3270,LCY-MAD,MATCHED,KEEP,,British Airways,Economy,scheduled,economy,229.14 GBP,9NYJFD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1992edeecb6caac8"",""Booking confirmation"")",ibcom.webmaster1@iberia.com,2025-09-09,
2025-12-13,CA898,MAD-PEK,MATCHED,KEEP,,Air China,Economy,scheduled,economy,918.2 USD + 61214 chase_ur,PEY9YN,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19921a1670fa36b7"",""Travel Reservation Center Trip ID # 1006716764"")",donotreply@chasetravel.com,2025-09-07,
2025-12-17,CZ8853,PKX-HGH,CSV_ONLY,KEEP,NO_EMAIL_FOUND,China Southern,Economy,,,,,,,,Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match).
2025-12-25,CZ3104,PKX-CAN,CSV_ONLY,KEEP,RECOVERED,China Southern,Lie-flat Business,,business,1152.1 USD,PGJF30,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19b32b461d89e70d"",""Trip.com Flight Booking Confirmed: Beijing-Guangzhou"")",,,"Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | RECOVERED: 1152.1 USD, business, PNR PGJF30 (per-person). $1152.10/person ($2304.20 ÷ 2 pax); booking total covers PKX-CAN-SYD (both legs)"
2025-12-25,CZ325,CAN-SYD,CSV_ONLY,KEEP,RECOVERED,China Southern,Lie-flat Business,,business,1152.1 USD,PGJF30,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19b32b461d89e70d"",""Trip.com Flight Booking Confirmed: Beijing-Guangzhou"")",,,"Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | RECOVERED: 1152.1 USD, business, PNR PGJF30 (per-person). same PGJF30 booking ($1152.10/person covers both legs)"
2025-12-25,CA402,ICN-TFU,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,454.8 USD + 30320 chase_ur,MJ5N4W,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/198e85addebe6ed1"",""Travel Reservation Center Trip ID # 1006252340"")",donotreply@chasetravel.com,2025-08-26,Rebooked; you flew CZ3104 PKX-CAN + CZ325 CAN-SYD to Sydney (CSV) instead of ICN-TFU-SYD. Not flown.
2025-12-25,3U3891,TFU-SYD,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,lie_flat_business,2621.8 USD,PXF5KX,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/198c9dcc506f2f86"",""Flight Booking Confirmed (Booking No.: 1658106375006739)"")",en_flight_noreply@trip.com,2025-08-20,Rebooked; you flew CZ325 CAN-SYD (CSV) instead of TFU-SYD. Not flown.
2026-01-01,VA884,SYD-MEL,MATCHED,KEEP,,Virgin Australia,Economy,scheduled,economy,91.0 USD,SAQORE,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/198cccf22567c953"",""Flight Booking Confirmed (Booking No.: 1658106385934739)"")",en_flight_noreply@trip.com,2025-08-21,
2026-01-04,CA166,MEL-PEK,MATCHED,KEEP,,Air China,Economy,scheduled,economy,365.95 USD,MY4CFC,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/198cc68e38acf09e"",""Flight Booking Confirmed (Booking No.: 1658106385818387)"")",en_flight_noreply@trip.com,2025-08-21,
2026-01-05,CA1883,PEK-PVG,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,365.95 USD,MY4CFC,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/198cc68e38acf09e"",""Flight Booking Confirmed (Booking No.: 1658106385818387)"")",en_flight_noreply@trip.com,2025-08-21,Rebooked; you flew the CSV routing (not PEK-PVG Jan 5). Trip.com booking superseded — not flown.
2026-01-06,UO826,HKG-OKA,CSV_ONLY,KEEP,RECOVERED,HK Express,Economy,,economy,78.16 USD,1680005077,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/19b3731b959ad636"",""Booking confirmation with Agoda"")",,,"Flown after the original backfill cap; booking email not yet searched — investigate (Part B). | RECOVERED: 78.16 USD, economy, PNR 1680005077 (per-person)."
2026-01-06,9C6977,PVG-OKA,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,,98.3 USD,BHSCYVX,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/198ccdc043beedf6"",""Spring Airlines Booking Confirmation"")",springairlines@postmaster.springairlines.com,2025-08-21,Rebooked; you flew UO826 HKG-OKA (CSV) instead of PVG-OKA. Not flown.
